id;creation_time;airline_code;flight_number;flight_suffix;flight_date;departure_airport;user_name;action_name;header_line;entry_details
19883321;2024-05-07 07:58:07.206;XY;999;;7;HAM;human;AutoLoadBulkAction;2024-05-07 07:58:07,206 INFO  [a21c3d9d8c65c0ff] [XY0999 /07 HAM | human       | AutoLoadBulkAction                  |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984196   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         SBY       false     NULL 
 4984178   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         SBY       false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984197   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        SBY       false     NULL 
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0"
19883322;2024-05-07 07:58:40.247;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:40,247 INFO  [fb497f10bbe93034] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Received:;"com.lhsystems.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNDO_NIL_ALL"
19883323;2024-05-07 07:58:40.248;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:40,248 INFO  [fb497f10bbe93034] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883324;2024-05-07 07:58:40.248;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:40,248 INFO  [fb497f10bbe93034] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 45516.00  KG               TOTAL_DEADLOAD_WI index       : 37.42                               
 TOTAL_LOAD_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOAD            : 7500.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 53016.00  KG               ATOW                          : 61816.00  KG                         
 ALAW                          : 56316.00  KG               ATXW                          : 62016.00  KG                                  
 AFT_LIMIT_ZFW                 : 57.21                      FWD_LIMIT_ZFW     ..."
19883325;2024-05-07 07:58:40.248;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:40,248 INFO  [fb497f10bbe93034] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         NULL      false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         NULL      false     NULL 
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        NULL      false     NULL 

STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0"
19883326;2024-05-07 07:58:56.957;XY;999;;7;HAM;human;CreateLoadingInstructionAction;2024-05-07 07:58:56,957 INFO  [5a2be57515419b1b] [XY0999 /07 HAM | human       | CreateLoadingInstructionAction      |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  preliminary = false ]
19883455;2024-05-07 07:58:24.836;XY;999;;7;HAM;human;UpdateLoadTableAction;2024-05-07 07:58:24,836 INFO  [9cfb83edd8272b5c] [XY0999 /07 HAM | human       | UpdateLoadTableAction               |                                | default task-19]  Received:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = NULL  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984178   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         NULL      false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984196   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         NULL      false     NULL 
 4984197   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        NULL      false     NULL"
19883456;2024-05-07 07:58:24.837;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:24,837 INFO  [9cfb83edd8272b5c] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883457;2024-05-07 07:58:24.837;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:24,837 INFO  [9cfb83edd8272b5c] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 45516.00  KG               TOTAL_DEADLOAD_WI index       : 37.42                               
 TOTAL_LOAD_WI                 : 0.00      KG               TOTAL_TRAFFIC_LOAD            : 7500.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 53016.00  KG               ATOW                          : 61816.00  KG                         
 ALAW                          : 56316.00  KG               ATXW                          : 62016.00  KG                                  
 AFT_LIMIT_ZFW                 : 57.21                      FWD_LIMIT_ZFW     ..."
19883458;2024-05-07 07:58:24.837;XY;999;;7;HAM;human;UpdateLoadTableAction;2024-05-07 07:58:24,837 INFO  [9cfb83edd8272b5c] [XY0999 /07 HAM | human       | UpdateLoadTableAction               |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         NULL      false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         NULL      false     NULL 
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        NULL      false     NULL 

Total baggage      : 1500.00  KG               
Total cargo        : 200.00   KG               
Total EIC          : 0.00     KG               
Total mail         : 0.00     KG               
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 C..."
19883459;2024-05-07 07:58:45.781;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:45,781 INFO  [71cdbfc3bd724266] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Received:;"com.lhsystems.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         NULL      false     NULL 
To positions   : 3"
19883460;2024-05-07 07:58:45.782;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:45,782 INFO  [71cdbfc3bd724266] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883461;2024-05-07 07:58:45.782;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:45,782 INFO  [71cdbfc3bd724266] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 47016.00  KG               TOTAL_DEADLOAD_WI index       : 46.42                               
 TOTAL_LOAD_WI                 : 1500.00   KG               TOTAL_TRAFFIC_LOAD            : 9000.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 54516.00  KG               ATOW                          : 63316.00  KG                         
 ALAW                          : 57816.00  KG               ATXW                          : 63516.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.28                      FWD_LIMIT_ZFW     ..."
19883462;2024-05-07 07:58:45.783;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:45,783 INFO  [71cdbfc3bd724266] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         NULL      false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         3         false     NULL 
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        NULL      false     NULL 

STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0"
19883463;2024-05-07 07:58:50.503;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:50,503 INFO  [6dadcb703de40fe5] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Received:;"com.lhsystems.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         NULL      false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
To positions   : 2"
19883464;2024-05-07 07:58:50.503;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:50,503 INFO  [6dadcb703de40fe5] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883465;2024-05-07 07:58:50.503;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:50,503 INFO  [6dadcb703de40fe5] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 47216.00  KG               TOTAL_DEADLOAD_WI index       : 44.94                               
 TOTAL_LOAD_WI                 : 1700.00   KG               TOTAL_TRAFFIC_LOAD            : 9200.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 54716.00  KG               ATOW                          : 63516.00  KG                         
 ALAW                          : 58016.00  KG               ATXW                          : 63716.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.56                      FWD_LIMIT_ZFW     ..."
19883466;2024-05-07 07:58:50.503;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:50,503 INFO  [6dadcb703de40fe5] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         2         false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         3         false     NULL 
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        NULL      false     NULL 

STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0"
19883467;2024-05-07 07:58:52.113;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:52,113 INFO  [5691a100c6d47f3e] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Received:;"com.lhsystems.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_DRAG
Items          : BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        NULL      false     NULL 
To positions   : 2"
19883468;2024-05-07 07:58:52.114;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:52,114 INFO  [5691a100c6d47f3e] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883469;2024-05-07 07:58:52.114;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:52,114 INFO  [5691a100c6d47f3e] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 47216.00  KG               TOTAL_DEADLOAD_WI index       : 44.94                               
 TOTAL_LOAD_WI                 : 1700.00   KG               TOTAL_TRAFFIC_LOAD            : 9200.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 54716.00  KG               ATOW                          : 63516.00  KG                         
 ALAW                          : 58016.00  KG               ATXW                          : 63716.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.56                      FWD_LIMIT_ZFW     ..."
19883470;2024-05-07 07:58:52.114;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:52,114 INFO  [5691a100c6d47f3e] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         2         false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         3         false     NULL 
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        2         false     NULL 

STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0"
19883471;2024-05-07 07:58:53.900;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:53,900 INFO  [99f8d4dcc4ff112f] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Received:;"com.lhsystems.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL"
19883472;2024-05-07 07:58:53.900;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:53,900 INFO  [99f8d4dcc4ff112f] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883473;2024-05-07 07:58:53.901;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:53,901 INFO  [99f8d4dcc4ff112f] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 47216.00  KG               TOTAL_DEADLOAD_WI index       : 44.94                               
 TOTAL_LOAD_WI                 : 1700.00   KG               TOTAL_TRAFFIC_LOAD            : 9200.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 54716.00  KG               ATOW                          : 63516.00  KG                         
 ALAW                          : 58016.00  KG               ATXW                          : 63716.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.56                      FWD_LIMIT_ZFW     ..."
19883474;2024-05-07 07:58:53.901;XY;999;;7;HAM;human;AssignLoadplanAction;2024-05-07 07:58:53,901 INFO  [99f8d4dcc4ff112f] [XY0999 /07 HAM | human       | AssignLoadplanAction                |                                | default task-19]  Saved:;"com.lhsystems.lc2.manualloadplanning.dto.LoadDTO [ id = 1750717  flightId = 496775 legId = 521041  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 4984180   NULL         ESTIMATE  200.00    KG   0         0.00      HAM       HAM       MUC       C         2         false     ICE/4.RMK/TEST UM DAAS DISPLAY ZU SEHEN.RFL/2.RFL/3.RFL/4.RFL/5.RFL/6.RFL/7.RFL/8 
 4984179   NULL         ESTIMATE  1500.00   KG   100       0.00      HAM       HAM       MUC       B         3         false     NULL 
 4984181   NULL         ESTIMATE  0.00      KG   0         0.00      HAM       HAM       MUC       TB        2         false     NULL 
Nilled positions: 4 1 
STATUS FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0"
19883327;2024-05-07 07:58:56.957;XY;999;;7;HAM;human;CreateLoadingInstructionAction;2024-05-07 07:58:56,957 INFO  [5a2be57515419b1b] [XY0999 /07 HAM | human       | CreateLoadingInstructionAction      |                                | default task-19]  Sent:;"Message type        :   LOADING_INSTRUCTION
Subject             :   XY0999/07MAY HAM-MUC; Loading Instruction Edition 01
Attachment file name:   XY0999_07MAY_HAMMUC_Loading_Instruction_Edition_01
Body                :

LOADING INSTRUCTION/REPORT      PREPARED BY                    EDNO
ALL WEIGHTS IN KILOGRAM       Max Muster                         01

FROM/TO FLIGHT      A/C REG     VERSION                DATE    TIME
HAM MUC XY 0999 /07 UUXCZ       Y186                   07MAY24 0958

PLANNED JOINING LOAD
MUC     Y 100                   C   200  M     0  B  1500

JOINING SPECS :
TRANSIT SPECS :
RELOADS :
                                                             ACTUAL
LOADING INSTRUCTION                                          WEIGHT
*******************************************************************
CPT 1      MAX   809                                 :
:                                                    :
:1    NIL                                            :            D
:REPORT:               ..."
19883328;2024-05-07 07:58:56.958;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:56,958 INFO  [5a2be57515419b1b] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883329;2024-05-07 07:58:56.958;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:56,958 INFO  [5a2be57515419b1b] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 47216.00  KG               TOTAL_DEADLOAD_WI index       : 44.94                               
 TOTAL_LOAD_WI                 : 1700.00   KG               TOTAL_TRAFFIC_LOAD            : 9200.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 54716.00  KG               ATOW                          : 63516.00  KG                         
 ALAW                          : 58016.00  KG               ATXW                          : 63716.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.56                      FWD_LIMIT_ZFW     ..."
19883490;2024-05-07 07:58:56.958;XY;999;;7;HAM;human;CreateLoadingInstructionAction;2024-05-07 07:58:56,958 INFO  [5a2be57515419b1b] [XY0999 /07 HAM | human       | CreateLoadingInstructionAction      |                                | default task-19]  Saved:;STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0
19883491;2024-05-07 07:58:58.530;XY;999;;7;HAM;human;CargoFinalAction;2024-05-07 07:58:58,530 INFO  [6a9134498b6d8e9a] [XY0999 /07 HAM | human       | CargoFinalAction                    | Cargo Final                    | default task-19]  Received:;Cargo final : true
19883492;2024-05-07 07:58:58.530;XY;999;;7;HAM;human;CargoFinalAction;2024-05-07 07:58:58,530 INFO  [6a9134498b6d8e9a] [XY0999 /07 HAM | human       | CargoFinalAction                    | Cargo Final                    | default task-19]  Saved:;STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0
19883493;2024-05-07 07:58:59.421;XY;999;;7;HAM;human;RampFinalAction;2024-05-07 07:58:59,421 INFO  [ef08bcd6f5c6d38b] [XY0999 /07 HAM | human       | RampFinalAction                     | Ramp Final                     | default task-19]  Received:;"Caller user             : human
Close ramp              : true
Check discrepancy       : true"
19883494;2024-05-07 07:58:59.422;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:59,422 INFO  [ef08bcd6f5c6d38b] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Received:;com.lhsystems.lc2.common.dto.SingleAttributeDTO[ id = NULL  deleted = false  legId = 521041 ]
19883495;2024-05-07 07:58:59.422;XY;999;;7;HAM;human;CalculateWeightAndTrimAction;2024-05-07 07:58:59,422 INFO  [ef08bcd6f5c6d38b] [XY0999 /07 HAM | human       | CalculateWeightAndTrimAction        |                                | default task-19]  Saved:;"START_WI weight               : 45102.00  KG               START_WI index                : 37.23                     
 DO_WI weight                  : 45516.00  KG               DO_WI index                   : 37.42                     
 PAX_WI weight                 : 7500.00   KG               PAX_WI index                  : 0.74                               
 TOTAL_DEADLOAD_WI weight      : 47216.00  KG               TOTAL_DEADLOAD_WI index       : 44.94                               
 TOTAL_LOAD_WI                 : 1700.00   KG               TOTAL_TRAFFIC_LOAD            : 9200.00   KG              
 FUEL_INDEX                    : 7.40                      
 AZFW                          : 54716.00  KG               ATOW                          : 63516.00  KG                         
 ALAW                          : 58016.00  KG               ATXW                          : 63716.00  KG                                  
 AFT_LIMIT_ZFW                 : 59.56                      FWD_LIMIT_ZFW     ..."
19883496;2024-05-07 07:58:59.422;XY;999;;7;HAM;human;RampFinalAction;2024-05-07 07:58:59,422 INFO  [ef08bcd6f5c6d38b] [XY0999 /07 HAM | human       | RampFinalAction                     | Ramp Final                     | default task-19]  Saved:;STATUS LOADING_INSTRUCTION 1 FUEL 1 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_FINAL 1 CARGO_TRANSFER 1 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 DGR_ITEMS 0
